Id,VN30F1M,len,datetime,open,high,low,close,volume,openinterest,CompareOHLCV,len,datetime,datetime,Value,len,value,Broker,len,cash,value,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
33,VN30F1M,33,2020-01-07 03:00:00,873.1,875.6,872.8,875.1,10319.0,,CompareOHLCV,33,,737431.125,Value,33,1040159000.0,Broker,33,1040159000.0,1040159000.0,Trades - Net Profit/Loss,33,,,DrawDown,33,1.2526652958074538,1.2526652958074538,BuySell,33,,
34,VN30F1M,34,2020-01-07 03:30:00,875.0,875.7,874.6,875.1,9127.0,,CompareOHLCV,34,,737431.1458333334,Value,34,1040159000.0,Broker,34,1040159000.0,1040159000.0,Trades - Net Profit/Loss,34,,,DrawDown,34,1.2526652958074538,1.2526652958074538,BuySell,34,,
35,VN30F1M,35,2020-01-07 04:00:00,875.1,876.7,875.0,875.9,8615.0,,CompareOHLCV,35,,737431.1666666666,Value,35,1040159000.0,Broker,35,1040159000.0,1040159000.0,Trades - Net Profit/Loss,35,,,DrawDown,35,1.2526652958074538,1.2526652958074538,BuySell,35,,
36,VN30F1M,36,2020-01-07 04:30:00,875.8,875.8,875.8,875.8,52.0,,CompareOHLCV,36,,737431.1875,Value,36,1040159000.0,Broker,36,1040159000.0,1040159000.0,Trades - Net Profit/Loss,36,,,DrawDown,36,1.2526652958074538,1.2526652958074538,BuySell,36,,
37,VN30F1M,37,2020-01-07 06:00:00,875.5,875.5,873.3,875.3,12201.0,,CompareOHLCV,37,,737431.25,Value,37,1040159000.0,Broker,37,1040159000.0,1040159000.0,Trades - Net Profit/Loss,37,,,DrawDown,37,1.2526652958074538,1.2526652958074538,BuySell,37,,
38,VN30F1M,38,2020-01-07 06:30:00,875.3,877.5,874.3,874.9,15107.0,,CompareOHLCV,38,,737431.2708333334,Value,38,1040159000.0,Broker,38,1040159000.0,1040159000.0,Trades - Net Profit/Loss,38,,,DrawDown,38,1.2526652958074538,1.2526652958074538,BuySell,38,,
39,VN30F1M,39,2020-01-07 07:00:00,874.7,876.3,874.1,875.0,9507.0,,CompareOHLCV,39,,737431.2916666666,Value,39,1040159000.0,Broker,39,1040159000.0,1040159000.0,Trades - Net Profit/Loss,39,,,DrawDown,39,1.2526652958074538,1.2526652958074538,BuySell,39,,
40,VN30F1M,40,2020-01-07 07:30:00,875.0,875.1,875.0,875.0,3080.0,,CompareOHLCV,40,,737431.3125,Value,40,1040159000.0,Broker,40,1040159000.0,1040159000.0,Trades - Net Profit/Loss,40,,,DrawDown,40,1.2526652958074538,1.2526652958074538,BuySell,40,,
41,VN30F1M,41,2020-01-08 02:00:00,868.3,870.0,868.2,869.4,13075.0,,CompareOHLCV,41,,737432.0833333334,Value,41,1040159000.0,Broker,41,1040159000.0,1040159000.0,Trades - Net Profit/Loss,41,,,DrawDown,41,1.2526652958074538,1.2526652958074538,BuySell,41,,
42,VN30F1M,42,2020-01-08 02:30:00,869.3,870.5,868.8,870.1,7615.0,,CompareOHLCV,42,,737432.1041666666,Value,42,1033963999.9999995,Broker,42,1033963929.9999995,1033963999.9999995,Trades - Net Profit/Loss,42,,,DrawDown,42,1.8407866681096883,1.8407866681096883,BuySell,42,,869.3
43,VN30F1M,43,2020-01-08 03:00:00,870.1,870.9,869.3,869.9,5727.0,,CompareOHLCV,43,,737432.125,Value,43,1033368999.9999995,Broker,43,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,43,,-6790000.000000478,DrawDown,43,1.8972729016076386,1.8972729016076386,BuySell,43,870.1,
44,VN30F1M,44,2020-01-08 03:30:00,870.0,870.8,868.8,869.3,7948.0,,CompareOHLCV,44,,737432.1458333334,Value,44,1033368999.9999995,Broker,44,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,44,,,DrawDown,44,1.8972729016076386,1.8972729016076386,BuySell,44,,
45,VN30F1M,45,2020-01-08 04:00:00,869.3,869.4,864.4,864.7,14483.0,,CompareOHLCV,45,,737432.1666666666,Value,45,1033368999.9999995,Broker,45,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,45,,,DrawDown,45,1.8972729016076386,1.8972729016076386,BuySell,45,,
46,VN30F1M,46,2020-01-08 04:30:00,864.9,865.2,864.9,865.2,209.0,,CompareOHLCV,46,,737432.1875,Value,46,1033368999.9999995,Broker,46,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,46,,,DrawDown,46,1.8972729016076386,1.8972729016076386,BuySell,46,,
47,VN30F1M,47,2020-01-08 06:00:00,865.0,865.7,863.4,865.6,10423.0,,CompareOHLCV,47,,737432.25,Value,47,1033368999.9999995,Broker,47,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,47,,,DrawDown,47,1.8972729016076386,1.8972729016076386,BuySell,47,,
48,VN30F1M,48,2020-01-08 06:30:00,865.7,867.3,863.8,866.9,11433.0,,CompareOHLCV,48,,737432.2708333334,Value,48,1033368999.9999995,Broker,48,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,48,,,DrawDown,48,1.8972729016076386,1.8972729016076386,BuySell,48,,
49,VN30F1M,49,2020-01-08 07:00:00,866.8,867.6,863.9,864.4,13990.0,,CompareOHLCV,49,,737432.2916666666,Value,49,1033368999.9999995,Broker,49,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,49,,,DrawDown,49,1.8972729016076386,1.8972729016076386,BuySell,49,,
50,VN30F1M,50,2020-01-08 07:30:00,864.4,864.4,863.7,863.7,3768.0,,CompareOHLCV,50,,737432.3125,Value,50,1033368999.9999995,Broker,50,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,50,,,DrawDown,50,1.8972729016076386,1.8972729016076386,BuySell,50,,
51,VN30F1M,51,2020-01-09 02:00:00,869.2,871.1,868.7,870.3,9257.0,,CompareOHLCV,51,,737433.0833333334,Value,51,1033368999.9999995,Broker,51,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,51,,,DrawDown,51,1.8972729016076386,1.8972729016076386,BuySell,51,,
52,VN30F1M,52,2020-01-09 02:30:00,870.3,870.6,869.6,870.3,5645.0,,CompareOHLCV,52,,737433.1041666666,Value,52,1033368999.9999995,Broker,52,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,52,,,DrawDown,52,1.8972729016076386,1.8972729016076386,BuySell,52,,
53,VN30F1M,53,2020-01-09 03:00:00,870.3,871.5,869.4,869.7,7456.0,,CompareOHLCV,53,,737433.125,Value,53,1033368999.9999995,Broker,53,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,53,,,DrawDown,53,1.8972729016076386,1.8972729016076386,BuySell,53,,
54,VN30F1M,54,2020-01-09 03:30:00,869.7,872.5,869.7,872.0,7976.0,,CompareOHLCV,54,,737433.1458333334,Value,54,1033368999.9999995,Broker,54,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,54,,,DrawDown,54,1.8972729016076386,1.8972729016076386,BuySell,54,,
55,VN30F1M,55,2020-01-09 04:00:00,872.0,873.9,872.0,873.1,11648.0,,CompareOHLCV,55,,737433.1666666666,Value,55,1033368999.9999995,Broker,55,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,55,,,DrawDown,55,1.8972729016076386,1.8972729016076386,BuySell,55,,
56,VN30F1M,56,2020-01-09 04:30:00,873.0,873.1,873.0,873.0,107.0,,CompareOHLCV,56,,737433.1875,Value,56,1033368999.9999995,Broker,56,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,56,,,DrawDown,56,1.8972729016076386,1.8972729016076386,BuySell,56,,
57,VN30F1M,57,2020-01-09 06:00:00,873.5,874.8,873.0,874.7,8303.0,,CompareOHLCV,57,,737433.25,Value,57,1033368999.9999995,Broker,57,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,57,,,DrawDown,57,1.8972729016076386,1.8972729016076386,BuySell,57,,
58,VN30F1M,58,2020-01-09 06:30:00,874.8,874.8,873.0,874.2,6917.0,,CompareOHLCV,58,,737433.2708333334,Value,58,1033368999.9999995,Broker,58,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,58,,,DrawDown,58,1.8972729016076386,1.8972729016076386,BuySell,58,,
59,VN30F1M,59,2020-01-09 07:00:00,874.2,876.1,873.7,875.1,13664.0,,CompareOHLCV,59,,737433.2916666666,Value,59,1033368999.9999995,Broker,59,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,59,,,DrawDown,59,1.8972729016076386,1.8972729016076386,BuySell,59,,
60,VN30F1M,60,2020-01-09 07:30:00,874.9,875.0,874.8,874.8,3230.0,,CompareOHLCV,60,,737433.3125,Value,60,1033368999.9999995,Broker,60,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,60,,,DrawDown,60,1.8972729016076386,1.8972729016076386,BuySell,60,,
61,VN30F1M,61,2020-01-10 02:00:00,876.1,876.9,875.4,876.4,7035.0,,CompareOHLCV,61,,737434.0833333334,Value,61,1033368999.9999995,Broker,61,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,61,,,DrawDown,61,1.8972729016076386,1.8972729016076386,BuySell,61,,
62,VN30F1M,62,2020-01-10 02:30:00,876.4,877.2,876.0,877.1,5896.0,,CompareOHLCV,62,,737434.1041666666,Value,62,1033368999.9999995,Broker,62,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,62,,,DrawDown,62,1.8972729016076386,1.8972729016076386,BuySell,62,,
63,VN30F1M,63,2020-01-10 03:00:00,877.1,877.8,876.6,877.4,4677.0,,CompareOHLCV,63,,737434.125,Value,63,1033368999.9999995,Broker,63,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,63,,,DrawDown,63,1.8972729016076386,1.8972729016076386,BuySell,63,,
64,VN30F1M,64,2020-01-10 03:30:00,877.5,877.7,876.0,877.2,4595.0,,CompareOHLCV,64,,737434.1458333334,Value,64,1033368999.9999995,Broker,64,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,64,,,DrawDown,64,1.8972729016076386,1.8972729016076386,BuySell,64,,
65,VN30F1M,65,2020-01-10 04:00:00,877.4,880.8,877.4,880.1,12712.0,,CompareOHLCV,65,,737434.1666666666,Value,65,1033368999.9999995,Broker,65,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,65,,,DrawDown,65,1.8972729016076386,1.8972729016076386,BuySell,65,,
66,VN30F1M,66,2020-01-10 04:30:00,880.2,880.2,880.2,880.2,13.0,,CompareOHLCV,66,,737434.1875,Value,66,1033368999.9999995,Broker,66,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,66,,,DrawDown,66,1.8972729016076386,1.8972729016076386,BuySell,66,,
67,VN30F1M,67,2020-01-10 06:00:00,880.5,883.2,880.5,883.0,10014.0,,CompareOHLCV,67,,737434.25,Value,67,1033368999.9999995,Broker,67,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,67,,,DrawDown,67,1.8972729016076386,1.8972729016076386,BuySell,67,,
68,VN30F1M,68,2020-01-10 06:30:00,883.1,884.2,881.6,881.8,11347.0,,CompareOHLCV,68,,737434.2708333334,Value,68,1033368999.9999995,Broker,68,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,68,,,DrawDown,68,1.8972729016076386,1.8972729016076386,BuySell,68,,
69,VN30F1M,69,2020-01-10 07:00:00,881.9,881.9,876.5,878.8,21528.0,,CompareOHLCV,69,,737434.2916666666,Value,69,1033368999.9999995,Broker,69,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,69,,,DrawDown,69,1.8972729016076386,1.8972729016076386,BuySell,69,,
70,VN30F1M,70,2020-01-10 07:30:00,878.8,878.8,878.6,878.7,4072.0,,CompareOHLCV,70,,737434.3125,Value,70,1033368999.9999995,Broker,70,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,70,,,DrawDown,70,1.8972729016076386,1.8972729016076386,BuySell,70,,
71,VN30F1M,71,2020-01-13 02:00:00,881.0,881.5,879.6,881.3,7477.0,,CompareOHLCV,71,,737437.0833333334,Value,71,1033368999.9999995,Broker,71,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,71,,,DrawDown,71,1.8972729016076386,1.8972729016076386,BuySell,71,,
72,VN30F1M,72,2020-01-13 02:30:00,881.7,883.0,881.0,882.6,7546.0,,CompareOHLCV,72,,737437.1041666666,Value,72,1033368999.9999995,Broker,72,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,72,,,DrawDown,72,1.8972729016076386,1.8972729016076386,BuySell,72,,
73,VN30F1M,73,2020-01-13 03:00:00,882.7,882.7,879.3,880.1,7562.0,,CompareOHLCV,73,,737437.125,Value,73,1033368999.9999995,Broker,73,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,73,,,DrawDown,73,1.8972729016076386,1.8972729016076386,BuySell,73,,
74,VN30F1M,74,2020-01-13 03:30:00,880.0,880.9,878.6,880.3,7702.0,,CompareOHLCV,74,,737437.1458333334,Value,74,1033368999.9999995,Broker,74,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,74,,,DrawDown,74,1.8972729016076386,1.8972729016076386,BuySell,74,,
75,VN30F1M,75,2020-01-13 04:00:00,880.2,882.7,880.0,880.6,7765.0,,CompareOHLCV,75,,737437.1666666666,Value,75,1033368999.9999995,Broker,75,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,75,,,DrawDown,75,1.8972729016076386,1.8972729016076386,BuySell,75,,
76,VN30F1M,76,2020-01-13 04:30:00,880.5,880.6,880.5,880.6,40.0,,CompareOHLCV,76,,737437.1875,Value,76,1033368999.9999995,Broker,76,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,76,,,DrawDown,76,1.8972729016076386,1.8972729016076386,BuySell,76,,
77,VN30F1M,77,2020-01-13 06:00:00,880.6,881.1,877.9,878.0,9561.0,,CompareOHLCV,77,,737437.25,Value,77,1033368999.9999995,Broker,77,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,77,,,DrawDown,77,1.8972729016076386,1.8972729016076386,BuySell,77,,
78,VN30F1M,78,2020-01-13 06:30:00,878.0,880.8,877.7,879.9,9565.0,,CompareOHLCV,78,,737437.2708333334,Value,78,1033368999.9999995,Broker,78,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,78,,,DrawDown,78,1.8972729016076386,1.8972729016076386,BuySell,78,,
79,VN30F1M,79,2020-01-13 07:00:00,879.8,880.9,877.9,879.4,9488.0,,CompareOHLCV,79,,737437.2916666666,Value,79,1033368999.9999995,Broker,79,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,79,,,DrawDown,79,1.8972729016076386,1.8972729016076386,BuySell,79,,
80,VN30F1M,80,2020-01-13 07:30:00,879.5,879.5,879.5,879.5,2516.0,,CompareOHLCV,80,,737437.3125,Value,80,1033368999.9999995,Broker,80,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,80,,,DrawDown,80,1.8972729016076386,1.8972729016076386,BuySell,80,,
81,VN30F1M,81,2020-01-14 02:00:00,880.5,883.0,880.1,882.9,9492.0,,CompareOHLCV,81,,737438.0833333334,Value,81,1033368999.9999995,Broker,81,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,81,,,DrawDown,81,1.8972729016076386,1.8972729016076386,BuySell,81,,
82,VN30F1M,82,2020-01-14 02:30:00,883.0,884.6,882.5,884.2,9573.0,,CompareOHLCV,82,,737438.1041666666,Value,82,1033368999.9999995,Broker,82,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,82,,,DrawDown,82,1.8972729016076386,1.8972729016076386,BuySell,82,,
83,VN30F1M,83,2020-01-14 03:00:00,884.3,885.6,883.6,884.4,9346.0,,CompareOHLCV,83,,737438.125,Value,83,1033368999.9999995,Broker,83,1033368999.9999995,1033368999.9999995,Trades - Net Profit/Loss,83,,,DrawDown,83,1.8972729016076386,1.8972729016076386,BuySell,83,,
84,VN30F1M,84,2020-01-14 03:30:00,884.3,884.8,883.2,884.4,7779.0,,CompareOHLCV,84,,737438.1458333334,Value,84,1033473999.9999996,Broker,84,1033473929.9999996,1033473999.9999996,Trades - Net Profit/Loss,84,,,DrawDown,84,1.8873047427550478,1.8972729016076386,BuySell,84,884.3,
85,VN30F1M,85,2020-01-14 04:00:00,884.3,885.4,883.8,884.2,7095.0,,CompareOHLCV,85,,737438.1666666666,Value,85,1032074000.0000001,Broker,85,1032073930.0000001,1032074000.0000001,Trades - Net Profit/Loss,85,,,DrawDown,85,2.0202135274560624,2.0202135274560624,BuySell,85,,
86,VN30F1M,86,2020-01-14 04:30:00,884.1,884.1,884.1,884.1,55.0,,CompareOHLCV,86,,737438.1875,Value,86,1031374000.0,Broker,86,1031373930.0,1031374000.0,Trades - Net Profit/Loss,86,,,DrawDown,86,2.0866679198066036,2.0866679198066036,BuySell,86,,
87,VN30F1M,87,2020-01-14 06:00:00,884.0,884.3,882.7,882.9,9854.0,,CompareOHLCV,87,,737438.25,Value,87,1022973999.9999996,Broker,87,1022973929.9999996,1022973999.9999996,Trades - Net Profit/Loss,87,,,DrawDown,87,2.8841206280129956,2.8841206280129956,BuySell,87,,
88,VN30F1M,88,2020-01-14 06:30:00,882.9,884.6,882.8,883.4,5817.0,,CompareOHLCV,88,,737438.2708333334,Value,88,1026473999.9999996,Broker,88,1026473929.9999996,1026473999.9999996,Trades - Net Profit/Loss,88,,,DrawDown,88,2.5518486662603466,2.8841206280129956,BuySell,88,,
89,VN30F1M,89,2020-01-14 07:00:00,883.4,883.8,881.2,882.7,12779.0,,CompareOHLCV,89,,737438.2916666666,Value,89,1025878999.9999996,Broker,89,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,89,,-7489999.999999841,DrawDown,89,2.608334899758297,2.8841206280129956,BuySell,89,,883.4
90,VN30F1M,90,2020-01-14 07:30:00,882.8,882.8,882.3,882.3,2577.0,,CompareOHLCV,90,,737438.3125,Value,90,1025878999.9999996,Broker,90,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,90,,,DrawDown,90,2.608334899758297,2.8841206280129956,BuySell,90,,
91,VN30F1M,91,2020-01-15 02:00:00,882.1,882.5,880.1,880.7,6615.0,,CompareOHLCV,91,,737439.0833333334,Value,91,1025878999.9999996,Broker,91,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,91,,,DrawDown,91,2.608334899758297,2.8841206280129956,BuySell,91,,
92,VN30F1M,92,2020-01-15 02:30:00,880.7,881.8,880.7,881.6,6415.0,,CompareOHLCV,92,,737439.1041666666,Value,92,1025878999.9999996,Broker,92,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,92,,,DrawDown,92,2.608334899758297,2.8841206280129956,BuySell,92,,
93,VN30F1M,93,2020-01-15 03:00:00,881.7,883.5,881.2,882.4,7092.0,,CompareOHLCV,93,,737439.125,Value,93,1025878999.9999996,Broker,93,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,93,,,DrawDown,93,2.608334899758297,2.8841206280129956,BuySell,93,,
94,VN30F1M,94,2020-01-15 03:30:00,882.4,882.6,881.2,881.8,4992.0,,CompareOHLCV,94,,737439.1458333334,Value,94,1025878999.9999996,Broker,94,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,94,,,DrawDown,94,2.608334899758297,2.8841206280129956,BuySell,94,,
95,VN30F1M,95,2020-01-15 04:00:00,881.7,882.6,881.3,882.4,4226.0,,CompareOHLCV,95,,737439.1666666666,Value,95,1025878999.9999996,Broker,95,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,95,,,DrawDown,95,2.608334899758297,2.8841206280129956,BuySell,95,,
96,VN30F1M,96,2020-01-15 04:30:00,882.5,882.5,882.5,882.5,46.0,,CompareOHLCV,96,,737439.1875,Value,96,1025878999.9999996,Broker,96,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,96,,,DrawDown,96,2.608334899758297,2.8841206280129956,BuySell,96,,
97,VN30F1M,97,2020-01-15 06:00:00,882.6,882.7,880.6,881.3,5776.0,,CompareOHLCV,97,,737439.25,Value,97,1025878999.9999996,Broker,97,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,97,,,DrawDown,97,2.608334899758297,2.8841206280129956,BuySell,97,,
98,VN30F1M,98,2020-01-15 06:30:00,881.4,882.2,880.4,882.1,7177.0,,CompareOHLCV,98,,737439.2708333334,Value,98,1025878999.9999996,Broker,98,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,98,,,DrawDown,98,2.608334899758297,2.8841206280129956,BuySell,98,,
99,VN30F1M,99,2020-01-15 07:00:00,882.0,884.0,881.6,883.0,14302.0,,CompareOHLCV,99,,737439.2916666666,Value,99,1025878999.9999996,Broker,99,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,99,,,DrawDown,99,2.608334899758297,2.8841206280129956,BuySell,99,,
100,VN30F1M,100,2020-01-15 07:30:00,883.0,883.8,882.9,883.8,3149.0,,CompareOHLCV,100,,737439.3125,Value,100,1025878999.9999996,Broker,100,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,100,,,DrawDown,100,2.608334899758297,2.8841206280129956,BuySell,100,,
101,VN30F1M,101,2020-01-16 02:00:00,886.0,887.8,885.6,887.8,7611.0,,CompareOHLCV,101,,737440.0833333334,Value,101,1025878999.9999996,Broker,101,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,101,,,DrawDown,101,2.608334899758297,2.8841206280129956,BuySell,101,,
102,VN30F1M,102,2020-01-16 02:30:00,887.9,888.1,887.1,887.8,7442.0,,CompareOHLCV,102,,737440.1041666666,Value,102,1025878999.9999996,Broker,102,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,102,,,DrawDown,102,2.608334899758297,2.8841206280129956,BuySell,102,,
103,VN30F1M,103,2020-01-16 03:00:00,887.8,889.8,887.3,889.4,5503.0,,CompareOHLCV,103,,737440.125,Value,103,1025878999.9999996,Broker,103,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,103,,,DrawDown,103,2.608334899758297,2.8841206280129956,BuySell,103,,
104,VN30F1M,104,2020-01-16 03:30:00,889.4,890.3,888.4,889.5,5997.0,,CompareOHLCV,104,,737440.1458333334,Value,104,1025878999.9999996,Broker,104,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,104,,,DrawDown,104,2.608334899758297,2.8841206280129956,BuySell,104,,
105,VN30F1M,105,2020-01-16 04:00:00,889.6,891.4,889.4,891.0,5970.0,,CompareOHLCV,105,,737440.1666666666,Value,105,1025878999.9999996,Broker,105,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,105,,,DrawDown,105,2.608334899758297,2.8841206280129956,BuySell,105,,
106,VN30F1M,106,2020-01-16 04:30:00,891.0,891.0,891.0,891.0,35.0,,CompareOHLCV,106,,737440.1875,Value,106,1025878999.9999996,Broker,106,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,106,,,DrawDown,106,2.608334899758297,2.8841206280129956,BuySell,106,,
107,VN30F1M,107,2020-01-16 06:00:00,891.8,892.0,890.3,891.2,9526.0,,CompareOHLCV,107,,737440.25,Value,107,1025878999.9999996,Broker,107,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,107,,,DrawDown,107,2.608334899758297,2.8841206280129956,BuySell,107,,
108,VN30F1M,108,2020-01-16 06:30:00,891.1,891.7,890.6,891.6,4092.0,,CompareOHLCV,108,,737440.2708333334,Value,108,1025878999.9999996,Broker,108,1025878999.9999996,1025878999.9999996,Trades - Net Profit/Loss,108,,,DrawDown,108,2.608334899758297,2.8841206280129956,BuySell,108,,
109,VN30F1M,109,2020-01-16 07:00:00,891.6,892.3,890.6,892.2,6078.0,,CompareOHLCV,109,,737440.2916666666,Value,109,1029483999.9999998,Broker,109,1029483929.9999998,1029483999.9999998,Trades - Net Profit/Loss,109,,,DrawDown,109,2.2660947791530566,2.8841206280129956,BuySell,109,891.6,
110,VN30F1M,110,2020-01-16 07:30:00,892.0,892.1,892.0,892.1,2202.0,,CompareOHLCV,110,,737440.3125,Value,110,1028783999.9999996,Broker,110,1028783929.9999996,1028783999.9999996,Trades - Net Profit/Loss,110,,,DrawDown,110,2.3325491715035978,2.8841206280129956,BuySell,110,,
111,VN30F1M,111,2020-01-17 02:00:00,895.0,895.5,893.7,894.5,8843.0,,CompareOHLCV,111,,737441.0833333334,Value,111,1045366999.9999995,Broker,111,1045366929.9999995,1045366999.9999995,Trades - Net Profit/Loss,111,,,DrawDown,111,0.7582446167195569,2.8841206280129956,BuySell,111,,
112,VN30F1M,112,2020-01-17 02:30:00,894.5,894.6,892.7,893.2,7617.0,,CompareOHLCV,112,,737441.1041666666,Value,112,1036266999.9999999,Broker,112,1036266929.9999999,1036266999.9999999,Trades - Net Profit/Loss,112,,,DrawDown,112,1.622151717276411,2.8841206280129956,BuySell,112,,
113,VN30F1M,113,2020-01-17 03:00:00,893.3,893.4,892.3,892.4,5130.0,,CompareOHLCV,113,,737441.125,Value,113,1030666999.9999994,Broker,113,1030666929.9999994,1030666999.9999994,Trades - Net Profit/Loss,113,,,DrawDown,113,2.1537868560806954,2.8841206280129956,BuySell,113,,
114,VN30F1M,114,2020-01-17 03:30:00,892.5,893.3,892.5,892.8,3126.0,,CompareOHLCV,114,,737441.1458333334,Value,114,1033466999.9999993,Broker,114,1033466929.9999993,1033466999.9999993,Trades - Net Profit/Loss,114,,,DrawDown,114,1.887969286678587,2.8841206280129956,BuySell,114,,
115,VN30F1M,115,2020-01-17 04:00:00,892.9,893.8,892.1,892.3,6052.0,,CompareOHLCV,115,,737441.1666666666,Value,115,1033571999.9999994,Broker,115,1033571999.9999994,1033571999.9999994,Trades - Net Profit/Loss,115,7692999.9999996815,,DrawDown,115,1.8780011278259963,2.8841206280129956,BuySell,115,,892.9
116,VN30F1M,116,2020-01-17 04:30:00,892.3,892.3,892.3,892.3,25.0,,CompareOHLCV,116,,737441.1875,Value,116,1033571999.9999994,Broker,116,1033571999.9999994,1033571999.9999994,Trades - Net Profit/Loss,116,,,DrawDown,116,1.8780011278259963,2.8841206280129956,BuySell,116,,
117,VN30F1M,117,2020-01-17 06:00:00,892.3,892.3,889.5,890.3,11962.0,,CompareOHLCV,117,,737441.25,Value,117,1033571999.9999994,Broker,117,1033571999.9999994,1033571999.9999994,Trades - Net Profit/Loss,117,,,DrawDown,117,1.8780011278259963,2.8841206280129956,BuySell,117,,
118,VN30F1M,118,2020-01-17 06:30:00,890.4,891.9,890.0,891.4,8274.0,,CompareOHLCV,118,,737441.2708333334,Value,118,1033571999.9999994,Broker,118,1033571999.9999994,1033571999.9999994,Trades - Net Profit/Loss,118,,,DrawDown,118,1.8780011278259963,2.8841206280129956,BuySell,118,,
119,VN30F1M,119,2020-01-17 07:00:00,891.3,893.8,890.5,893.0,14649.0,,CompareOHLCV,119,,737441.2916666666,Value,119,1033571999.9999994,Broker,119,1033571999.9999994,1033571999.9999994,Trades - Net Profit/Loss,119,,,DrawDown,119,1.8780011278259963,2.8841206280129956,BuySell,119,,
120,VN30F1M,120,2020-01-17 07:30:00,893.0,893.5,893.0,893.5,3638.0,,CompareOHLCV,120,,737441.3125,Value,120,1033571999.9999994,Broker,120,1033571999.9999994,1033571999.9999994,Trades - Net Profit/Loss,120,,,DrawDown,120,1.8780011278259963,2.8841206280129956,BuySell,120,,
121,VN30F1M,121,2020-01-20 02:00:00,893.1,894.5,892.8,894.4,5631.0,,CompareOHLCV,121,,737444.0833333334,Value,121,1033571999.9999994,Broker,121,1033571999.9999994,1033571999.9999994,Trades - Net Profit/Loss,121,,,DrawDown,121,1.8780011278259963,2.8841206280129956,BuySell,121,,
