Id,VN30F1M,len,datetime,open,high,low,close,volume,openinterest,Alpha,len,datetime,datetime,Value,len,value,Broker,len,cash,value,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown,BuySell,len,buy,sell
32,VN30F1M,32,2020-01-10 03:00:00,877.1,877.8,876.0,877.2,9272.0,,Alpha,32,,737434.125,Value,32,1021259000.0000001,Broker,32,1021258965.0000001,1021259000.0000001,Trades - Net Profit/Loss,32,,,DrawDown,32,0.0,0.0,BuySell,32,877.1,
33,VN30F1M,33,2020-01-10 04:00:00,877.4,880.8,877.4,880.2,12725.0,,Alpha,33,,737434.1666666666,Value,33,1021661499.9999999,Broker,33,1021661499.9999999,1021661499.9999999,Trades - Net Profit/Loss,33,454999.99999984074,,DrawDown,33,0.0,0.0,BuySell,33,,877.4
34,VN30F1M,34,2020-01-10 06:00:00,880.5,884.2,880.5,881.8,21361.0,,Alpha,34,,737434.25,Value,34,1025913999.9999998,Broker,34,1025913964.9999998,1025913999.9999998,Trades - Net Profit/Loss,34,,,DrawDown,34,0.0,0.0,BuySell,34,880.5,
35,VN30F1M,35,2020-01-10 07:00:00,881.9,881.9,876.5,878.7,25600.0,,Alpha,35,,737434.2916666666,Value,35,1025966499.9999999,Broker,35,1025966499.9999999,1025966499.9999999,Trades - Net Profit/Loss,35,4304999.999999921,,DrawDown,35,0.0,0.0,BuySell,35,,881.9
36,VN30F1M,36,2020-01-13 02:00:00,881.0,883.0,879.6,882.6,15023.0,,Alpha,36,,737437.0833333334,Value,36,1020068999.9999998,Broker,36,1020068964.9999998,1020068999.9999998,Trades - Net Profit/Loss,36,,,DrawDown,36,0.5748238368406883,0.5748238368406883,BuySell,36,,881.0
37,VN30F1M,37,2020-01-13 03:00:00,882.7,882.7,878.6,880.3,15264.0,,Alpha,37,,737437.125,Value,37,1019421499.9999996,Broker,37,1019421499.9999996,1019421499.9999996,Trades - Net Profit/Loss,37,,-6545000.000000159,DrawDown,37,0.6379350592831481,0.6379350592831481,BuySell,37,882.7,
38,VN30F1M,38,2020-01-13 04:00:00,880.2,882.7,880.0,880.6,7805.0,,Alpha,38,,737437.1666666666,Value,38,1017723999.9999998,Broker,38,1017723964.9999998,1017723999.9999998,Trades - Net Profit/Loss,38,,,DrawDown,38,0.8033888046052303,0.8033888046052303,BuySell,38,,880.2
39,VN30F1M,39,2020-01-13 06:00:00,880.6,881.1,877.7,879.9,19126.0,,Alpha,39,,737437.25,Value,39,1022326500.0000001,Broker,39,1022326430.0000001,1022326500.0000001,Trades - Net Profit/Loss,39,,,DrawDown,39,0.35478741264941516,0.8033888046052303,BuySell,39,,880.6
40,VN30F1M,40,2020-01-13 07:00:00,879.8,880.9,877.9,879.5,12004.0,,Alpha,40,,737437.2916666666,Value,40,1025126500.0,Broker,40,1025126430.0,1025126500.0,Trades - Net Profit/Loss,40,,,DrawDown,40,0.08187401830370493,0.8033888046052303,BuySell,40,,
41,VN30F1M,41,2020-01-14 02:00:00,880.5,884.6,880.1,884.2,19065.0,,Alpha,41,,737438.0833333334,Value,41,1017314500.0,Broker,41,1017314500.0,1017314500.0,Trades - Net Profit/Loss,41,,-2107000.0000001593,DrawDown,41,0.8433023885282689,0.8433023885282689,BuySell,41,880.5,
42,VN30F1M,42,2020-01-14 03:00:00,884.3,885.6,883.2,884.4,17125.0,,Alpha,42,,737438.125,Value,42,1017367000.0000001,Broker,42,1017366965.0000001,1017367000.0000001,Trades - Net Profit/Loss,42,,,DrawDown,42,0.8381852623842749,0.8433023885282689,BuySell,42,884.3,
43,VN30F1M,43,2020-01-14 04:00:00,884.3,885.4,883.8,884.1,7150.0,,Alpha,43,,737438.1666666666,Value,43,1016719500.0,Broker,43,1016719500.0,1016719500.0,Trades - Net Profit/Loss,43,,-595000.0,DrawDown,43,0.9012964848267347,0.9012964848267347,BuySell,43,,884.3
44,VN30F1M,44,2020-01-14 06:00:00,884.0,884.6,882.7,883.4,15671.0,,Alpha,44,,737438.25,Value,44,1014321999.9999999,Broker,44,1014321964.9999999,1014321999.9999999,Trades - Net Profit/Loss,44,,,DrawDown,44,1.1349785787352706,1.1349785787352706,BuySell,44,884.0,
45,VN30F1M,45,2020-01-14 07:00:00,883.4,883.8,881.2,882.3,15356.0,,Alpha,45,,737438.2916666666,Value,45,1014024499.9999999,Broker,45,1014024499.9999999,1014024499.9999999,Trades - Net Profit/Loss,45,,-2695000.0000000796,DrawDown,45,1.1639756268845036,1.1639756268845036,BuySell,45,,883.4
46,VN30F1M,46,2020-01-15 02:00:00,882.1,882.5,880.1,881.6,13030.0,,Alpha,46,,737439.0833333334,Value,46,1015476999.9999999,Broker,46,1015476964.9999999,1015476999.9999999,Trades - Net Profit/Loss,46,,,DrawDown,46,1.0224018035676605,1.1639756268845036,BuySell,46,,882.1
47,VN30F1M,47,2020-01-15 03:00:00,881.7,883.5,881.2,881.8,12084.0,,Alpha,47,,737439.125,Value,47,1014829499.9999998,Broker,47,1014829499.9999998,1014829499.9999998,Trades - Net Profit/Loss,47,804999.9999999204,,DrawDown,47,1.0855130260101202,1.1639756268845036,BuySell,47,881.7,
48,VN30F1M,48,2020-01-15 04:00:00,881.7,882.6,881.3,882.5,4272.0,,Alpha,48,,737439.1666666666,Value,48,1017331999.9999996,Broker,48,1017331964.9999996,1017331999.9999996,Trades - Net Profit/Loss,48,,,DrawDown,48,0.841596679813643,1.1639756268845036,BuySell,48,881.7,
49,VN30F1M,49,2020-01-15 06:00:00,882.6,882.7,880.4,882.1,12953.0,,Alpha,49,,737439.25,Value,49,1017384499.9999998,Broker,49,1017384499.9999998,1017384499.9999998,Trades - Net Profit/Loss,49,2554999.9999999204,,DrawDown,49,0.8364795536696491,1.1639756268845036,BuySell,49,,882.6
50,VN30F1M,50,2020-01-15 07:00:00,882.0,884.0,881.6,883.8,17451.0,,Alpha,50,,737439.2916666666,Value,50,1023386999.9999996,Broker,50,1023386964.9999996,1023386999.9999996,Trades - Net Profit/Loss,50,,,DrawDown,50,0.2514214645410195,1.1639756268845036,BuySell,50,882.0,
51,VN30F1M,51,2020-01-16 02:00:00,886.0,888.1,885.6,887.8,15053.0,,Alpha,51,,737440.0833333334,Value,51,1030680999.9999998,Broker,51,1030680999.9999998,1030680999.9999998,Trades - Net Profit/Loss,51,13296500.0,,DrawDown,51,0.0,1.1639756268845036,BuySell,51,,886.0
52,VN30F1M,52,2020-01-16 03:00:00,887.8,890.3,887.3,889.5,11500.0,,Alpha,52,,737440.125,Value,52,1036333499.9999999,Broker,52,1036333464.9999999,1036333499.9999999,Trades - Net Profit/Loss,52,,,DrawDown,52,0.0,1.1639756268845036,BuySell,52,887.8,
53,VN30F1M,53,2020-01-16 04:00:00,889.6,891.4,889.4,891.0,6005.0,,Alpha,53,,737440.1666666666,Value,53,1036386000.0,Broker,53,1036386000.0,1036386000.0,Trades - Net Profit/Loss,53,5705000.000000238,,DrawDown,53,0.0,1.1639756268845036,BuySell,53,,889.6
54,VN30F1M,54,2020-01-16 06:00:00,891.8,892.0,890.3,891.6,13618.0,,Alpha,54,,737440.25,Value,54,1035388500.0000002,Broker,54,1035388465.0000002,1035388500.0000002,Trades - Net Profit/Loss,54,,,DrawDown,54,0.09624792307111073,1.1639756268845036,BuySell,54,891.8,
55,VN30F1M,55,2020-01-16 07:00:00,891.6,892.3,890.6,892.1,8280.0,,Alpha,55,,737440.2916666666,Value,55,1035091000.0000002,Broker,55,1035091000.0000002,1035091000.0000002,Trades - Net Profit/Loss,55,,-1294999.999999761,DrawDown,55,0.12495344398706289,1.1639756268845036,BuySell,55,,891.6
56,VN30F1M,56,2020-01-17 02:00:00,895.0,895.5,892.7,893.2,16460.0,,Alpha,56,,737441.0833333334,Value,56,1028493500.0000004,Broker,56,1028493465.0000004,1028493500.0000004,Trades - Net Profit/Loss,56,,,DrawDown,56,0.7615405842996377,1.1639756268845036,BuySell,56,895.0,
57,VN30F1M,57,2020-01-17 03:00:00,893.3,893.4,892.3,892.8,8256.0,,Alpha,57,,737441.125,Value,57,1028546000.0,Broker,57,1028546000.0,1028546000.0,Trades - Net Profit/Loss,57,,-6545000.000000159,DrawDown,57,0.7564749041380335,1.1639756268845036,BuySell,57,,893.3
58,VN30F1M,58,2020-01-17 04:00:00,892.9,893.8,892.1,892.3,6077.0,,Alpha,58,,737441.1666666666,Value,58,1026148499.9999999,Broker,58,1026148464.9999999,1026148499.9999999,Trades - Net Profit/Loss,58,,,DrawDown,58,0.9878076315195419,1.1639756268845036,BuySell,58,892.9,
59,VN30F1M,59,2020-01-17 06:00:00,892.3,892.3,889.5,891.4,20236.0,,Alpha,59,,737441.25,Value,59,1025850999.9999999,Broker,59,1025850999.9999999,1025850999.9999999,Trades - Net Profit/Loss,59,,-2695000.0000000796,DrawDown,59,1.016513152435494,1.1639756268845036,BuySell,59,,892.3
60,VN30F1M,60,2020-01-17 07:00:00,891.3,893.8,890.5,893.5,18287.0,,Alpha,60,,737441.2916666666,Value,60,1009855999.9999995,Broker,60,1009855929.9999995,1009855999.9999995,Trades - Net Profit/Loss,60,,,DrawDown,60,2.5598570416814272,2.5598570416814272,BuySell,60,,891.3
61,VN30F1M,61,2020-01-20 02:00:00,893.1,895.8,892.8,893.6,14288.0,,Alpha,61,,737444.0833333334,Value,61,1009957499.9999993,Broker,61,1009957464.9999993,1009957499.9999993,Trades - Net Profit/Loss,61,,,DrawDown,61,2.550063393368949,2.5598570416814272,BuySell,61,893.1,
62,VN30F1M,62,2020-01-20 03:00:00,893.5,893.9,891.6,893.5,11013.0,,Alpha,62,,737444.125,Value,62,1010009999.9999994,Broker,62,1010009999.9999994,1010009999.9999994,Trades - Net Profit/Loss,62,,-15841000.000000399,DrawDown,62,2.544997713207299,2.5598570416814272,BuySell,62,893.5,
63,VN30F1M,63,2020-01-20 04:00:00,893.5,894.5,893.1,893.4,7351.0,,Alpha,63,,737444.1666666666,Value,63,1010062499.9999995,Broker,63,1010062464.9999995,1010062499.9999995,Trades - Net Profit/Loss,63,,,DrawDown,63,2.5399320330456487,2.5598570416814272,BuySell,63,,893.5
64,VN30F1M,64,2020-01-20 06:00:00,893.1,894.2,892.1,894.1,10314.0,,Alpha,64,,737444.25,Value,64,1010814999.9999994,Broker,64,1010814999.9999994,1010814999.9999994,Trades - Net Profit/Loss,64,804999.9999999204,,DrawDown,64,2.46732395072884,2.5598570416814272,BuySell,64,893.1,
65,VN30F1M,65,2020-01-20 07:00:00,894.1,897.0,893.3,896.9,16955.0,,Alpha,65,,737444.2916666666,Value,65,1020317499.9999993,Broker,65,1020317464.9999993,1020317499.9999993,Trades - Net Profit/Loss,65,,,DrawDown,65,1.5504358414722619,2.5598570416814272,BuySell,65,894.1,
66,VN30F1M,66,2020-01-21 02:00:00,896.1,899.1,896.0,898.8,13733.0,,Alpha,66,,737445.0833333334,Value,66,1017111499.9999994,Broker,66,1017111499.9999994,1017111499.9999994,Trades - Net Profit/Loss,66,6296500.0,,DrawDown,66,1.8597800433429819,2.5598570416814272,BuySell,66,,896.1
67,VN30F1M,67,2020-01-21 03:00:00,898.9,899.9,898.2,898.9,8859.0,,Alpha,67,,737445.125,Value,67,1016813999.9999994,Broker,67,1016813964.9999994,1016813999.9999994,Trades - Net Profit/Loss,67,,,DrawDown,67,1.888485564258934,2.5598570416814272,BuySell,67,898.9,
68,VN30F1M,68,2020-01-21 04:00:00,899.0,901.8,898.6,901.7,7893.0,,Alpha,68,,737445.1666666666,Value,68,1016866499.9999995,Broker,68,1016866499.9999995,1016866499.9999995,Trades - Net Profit/Loss,68,,-244999.99999992043,DrawDown,68,1.883419884097284,2.5598570416814272,BuySell,68,,899.0
69,VN30F1M,69,2020-01-21 06:00:00,902.0,904.6,900.7,904.5,18896.0,,Alpha,69,,737445.25,Value,69,1025318999.9999995,Broker,69,1025318964.9999995,1025318999.9999995,Trades - Net Profit/Loss,69,,,DrawDown,69,1.0678453780734665,2.5598570416814272,BuySell,69,902.0,
70,VN30F1M,70,2020-01-21 07:00:00,904.4,904.5,902.0,902.2,13571.0,,Alpha,70,,737445.2916666666,Value,70,1024671499.9999994,Broker,70,1024671499.9999994,1024671499.9999994,Trades - Net Profit/Loss,70,7804999.99999992,,DrawDown,70,1.130322100067021,2.5598570416814272,BuySell,70,,904.4
71,VN30F1M,71,2020-01-22 02:00:00,902.5,905.4,901.8,904.3,15088.0,,Alpha,71,,737446.0833333334,Value,71,1030673999.9999993,Broker,71,1030673964.9999993,1030673999.9999993,Trades - Net Profit/Loss,71,,,DrawDown,71,0.5511460015863505,2.5598570416814272,BuySell,71,902.5,
72,VN30F1M,72,2020-01-22 03:00:00,904.4,905.1,903.1,904.4,9528.0,,Alpha,72,,737446.125,Value,72,1030726499.9999994,Broker,72,1030726499.9999994,1030726499.9999994,Trades - Net Profit/Loss,72,6054999.999999921,,DrawDown,72,0.5460803214247004,2.5598570416814272,BuySell,72,,904.4
73,VN30F1M,73,2020-01-22 04:00:00,904.3,905.3,903.5,905.0,4510.0,,Alpha,73,,737446.1666666666,Value,73,1032878999.9999995,Broker,73,1032878964.9999995,1032878999.9999995,Trades - Net Profit/Loss,73,,,DrawDown,73,0.33838743479750566,2.5598570416814272,BuySell,73,904.3,
74,VN30F1M,74,2020-01-22 06:00:00,905.2,909.1,904.1,907.8,18189.0,,Alpha,74,,737446.25,Value,74,1033281499.9999996,Broker,74,1033281499.9999996,1033281499.9999996,Trades - Net Profit/Loss,74,2555000.0000003185,,DrawDown,74,0.29955055355826476,2.5598570416814272,BuySell,74,,905.2
75,VN30F1M,75,2020-01-22 07:00:00,907.9,909.0,905.3,909.0,16738.0,,Alpha,75,,737446.2916666666,Value,75,1036833999.9999998,Broker,75,1036833964.9999998,1036833999.9999998,Trades - Net Profit/Loss,75,,,DrawDown,75,0.0,2.5598570416814272,BuySell,75,907.9,
76,VN30F1M,76,2020-01-30 02:00:00,903.7,904.0,894.5,894.8,22314.0,,Alpha,76,,737454.0833333334,Value,76,1017118499.9999999,Broker,76,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,76,,-16162999.999999762,DrawDown,76,1.9015097884521424,2.5598570416814272,BuySell,76,,903.7
77,VN30F1M,77,2020-01-30 03:00:00,894.7,895.3,888.3,888.3,18038.0,,Alpha,77,,737454.125,Value,77,1017118499.9999999,Broker,77,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,77,,,DrawDown,77,1.9015097884521424,2.5598570416814272,BuySell,77,,
78,VN30F1M,78,2020-01-30 04:00:00,888.5,889.1,879.5,879.5,12654.0,,Alpha,78,,737454.1666666666,Value,78,1017118499.9999999,Broker,78,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,78,,,DrawDown,78,1.9015097884521424,2.5598570416814272,BuySell,78,,
79,VN30F1M,79,2020-01-30 06:00:00,879.0,883.3,873.4,878.7,33326.0,,Alpha,79,,737454.25,Value,79,1017118499.9999999,Broker,79,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,79,,,DrawDown,79,1.9015097884521424,2.5598570416814272,BuySell,79,,
80,VN30F1M,80,2020-01-30 07:00:00,878.6,881.0,873.0,873.0,18340.0,,Alpha,80,,737454.2916666666,Value,80,1017118499.9999999,Broker,80,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,80,,,DrawDown,80,1.9015097884521424,2.5598570416814272,BuySell,80,,
81,VN30F1M,81,2020-01-31 02:00:00,879.0,879.2,869.5,872.8,38316.0,,Alpha,81,,737455.0833333334,Value,81,1017118499.9999999,Broker,81,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,81,,,DrawDown,81,1.9015097884521424,2.5598570416814272,BuySell,81,,
82,VN30F1M,82,2020-01-31 03:00:00,873.0,875.9,871.4,873.6,25270.0,,Alpha,82,,737455.125,Value,82,1017118499.9999999,Broker,82,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,82,,,DrawDown,82,1.9015097884521424,2.5598570416814272,BuySell,82,,
83,VN30F1M,83,2020-01-31 04:00:00,873.5,875.0,871.0,871.1,8962.0,,Alpha,83,,737455.1666666666,Value,83,1017118499.9999999,Broker,83,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,83,,,DrawDown,83,1.9015097884521424,2.5598570416814272,BuySell,83,,
84,VN30F1M,84,2020-01-31 06:00:00,870.5,870.5,860.0,862.4,39274.0,,Alpha,84,,737455.25,Value,84,1017118499.9999999,Broker,84,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,84,,,DrawDown,84,1.9015097884521424,2.5598570416814272,BuySell,84,,
85,VN30F1M,85,2020-01-31 07:00:00,862.4,862.5,850.0,852.0,26527.0,,Alpha,85,,737455.2916666666,Value,85,1017118499.9999999,Broker,85,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,85,,,DrawDown,85,1.9015097884521424,2.5598570416814272,BuySell,85,,
86,VN30F1M,86,2020-02-03 02:00:00,847.1,850.0,812.1,825.0,53684.0,,Alpha,86,,737458.0833333334,Value,86,1017118499.9999999,Broker,86,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,86,,,DrawDown,86,1.9015097884521424,2.5598570416814272,BuySell,86,,
87,VN30F1M,87,2020-02-03 03:00:00,825.3,827.3,816.1,819.0,31020.0,,Alpha,87,,737458.125,Value,87,1017118499.9999999,Broker,87,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,87,,,DrawDown,87,1.9015097884521424,2.5598570416814272,BuySell,87,,
88,VN30F1M,88,2020-02-03 04:00:00,819.5,825.5,817.5,822.5,13841.0,,Alpha,88,,737458.1666666666,Value,88,1017118499.9999999,Broker,88,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,88,,,DrawDown,88,1.9015097884521424,2.5598570416814272,BuySell,88,,
89,VN30F1M,89,2020-02-03 06:00:00,823.2,845.0,823.2,844.3,53797.0,,Alpha,89,,737458.25,Value,89,1017118499.9999999,Broker,89,1017118499.9999999,1017118499.9999999,Trades - Net Profit/Loss,89,,,DrawDown,89,1.9015097884521424,2.5598570416814272,BuySell,89,,
90,VN30F1M,90,2020-02-03 07:00:00,845.0,845.7,837.1,841.0,29740.0,,Alpha,90,,737458.2916666666,Value,90,1002820999.9999999,Broker,90,1002820964.9999999,1002820999.9999999,Trades - Net Profit/Loss,90,,,DrawDown,90,3.2804672686273686,3.2804672686273686,BuySell,90,845.0,
91,VN30F1M,91,2020-02-04 02:00:00,844.9,848.2,834.0,837.9,47268.0,,Alpha,91,,737459.0833333334,Value,91,991862499.9999998,Broker,91,991862464.9999998,991862499.9999998,Trades - Net Profit/Loss,91,,,DrawDown,91,4.337386698352871,4.337386698352871,BuySell,91,,
92,VN30F1M,92,2020-02-04 03:00:00,837.7,838.6,831.2,836.2,38809.0,,Alpha,92,,737459.125,Value,92,980365000.0,Broker,92,980364930.0,980365000.0,Trades - Net Profit/Loss,92,,,DrawDown,92,5.4462913060335385,5.4462913060335385,BuySell,92,837.7,
93,VN30F1M,93,2020-02-04 04:00:00,836.4,843.9,836.4,841.5,25205.0,,Alpha,93,,737459.1666666666,Value,93,981169999.9999995,Broker,93,981169999.9999995,981169999.9999995,Trades - Net Profit/Loss,93,,-35948500.00000032,DrawDown,93,5.368651105191405,5.4462913060335385,BuySell,93,,836.4
94,VN30F1M,94,2020-02-04 06:00:00,842.4,850.9,837.0,841.0,55141.0,,Alpha,94,,737459.25,Value,94,981169999.9999995,Broker,94,981169999.9999995,981169999.9999995,Trades - Net Profit/Loss,94,,,DrawDown,94,5.368651105191405,5.4462913060335385,BuySell,94,,
95,VN30F1M,95,2020-02-04 07:00:00,840.7,845.3,838.0,842.2,27295.0,,Alpha,95,,737459.2916666666,Value,95,970074999.9999995,Broker,95,970074929.9999995,970074999.9999995,Trades - Net Profit/Loss,95,,,DrawDown,95,6.438735612451005,6.438735612451005,BuySell,95,,840.7
96,VN30F1M,96,2020-02-05 02:00:00,848.7,849.5,842.5,843.0,33962.0,,Alpha,96,,737460.0833333334,Value,96,944010499.9999996,Broker,96,944010464.9999996,944010499.9999996,Trades - Net Profit/Loss,96,,,DrawDown,96,8.952590289284508,8.952590289284508,BuySell,96,848.7,
97,VN30F1M,97,2020-02-05 03:00:00,842.5,848.2,842.3,845.0,31459.0,,Alpha,97,,737460.125,Value,97,945462999.9999996,Broker,97,945462999.9999996,945462999.9999996,Trades - Net Profit/Loss,97,,-35706999.99999984,DrawDown,97,8.812500361677968,8.952590289284508,BuySell,97,842.5,
98,VN30F1M,98,2020-02-05 04:00:00,844.7,845.7,842.9,844.1,12852.0,,Alpha,98,,737460.1666666666,Value,98,945462999.9999996,Broker,98,945462999.9999996,945462999.9999996,Trades - Net Profit/Loss,98,,,DrawDown,98,8.812500361677968,8.952590289284508,BuySell,98,,
99,VN30F1M,99,2020-02-05 06:00:00,843.2,843.2,835.9,837.8,37757.0,,Alpha,99,,737460.25,Value,99,945462999.9999996,Broker,99,945462999.9999996,945462999.9999996,Trades - Net Profit/Loss,99,,,DrawDown,99,8.812500361677968,8.952590289284508,BuySell,99,,
100,VN30F1M,100,2020-02-05 07:00:00,837.9,844.3,837.2,841.8,22365.0,,Alpha,100,,737460.2916666666,Value,100,917567999.9999998,Broker,100,917567929.9999998,917567999.9999998,Trades - Net Profit/Loss,100,,,DrawDown,100,11.502902103904773,11.502902103904773,BuySell,100,,837.9
101,VN30F1M,101,2020-02-06 02:00:00,846.2,850.7,844.2,848.8,37081.0,,Alpha,101,,737461.0833333334,Value,101,868350999.9999998,Broker,101,868350929.9999998,868350999.9999998,Trades - Net Profit/Loss,101,,,DrawDown,101,16.249756470177488,16.249756470177488,BuySell,101,,
102,VN30F1M,102,2020-02-06 03:00:00,848.7,851.7,847.4,849.0,27762.0,,Alpha,102,,737461.125,Value,102,868455999.9999992,Broker,102,868455999.9999992,868455999.9999992,Trades - Net Profit/Loss,102,,-77007000.00000048,DrawDown,102,16.239629487459,16.249756470177488,BuySell,102,848.7,
103,VN30F1M,103,2020-02-06 04:00:00,848.7,856.9,848.6,855.9,21801.0,,Alpha,103,,737461.1666666666,Value,103,893358499.9999989,Broker,103,893358464.9999989,893358499.9999989,Trades - Net Profit/Loss,103,,,DrawDown,103,13.83784675271074,16.249756470177488,BuySell,103,848.7,
104,VN30F1M,104,2020-02-06 06:00:00,858.5,859.4,855.5,857.5,31469.0,,Alpha,104,,737461.25,Value,104,902160999.999999,Broker,104,902160999.999999,902160999.999999,Trades - Net Profit/Loss,104,33704999.99999984,,DrawDown,104,12.98886803480603,16.249756470177488,BuySell,104,,858.5
105,VN30F1M,105,2020-02-06 07:00:00,857.3,861.2,856.5,860.5,21328.0,,Alpha,105,,737461.2916666666,Value,105,913063499.9999992,Broker,105,913063464.9999992,913063499.9999992,Trades - Net Profit/Loss,105,,,DrawDown,105,11.937349662530417,16.249756470177488,BuySell,105,857.3,
106,VN30F1M,106,2020-02-07 02:00:00,856.4,858.8,854.5,856.8,27980.0,,Alpha,106,,737462.0833333334,Value,106,898307499.999999,Broker,106,898307499.999999,898307499.999999,Trades - Net Profit/Loss,106,,-3853499.9999999204,DrawDown,106,13.360528300576636,16.249756470177488,BuySell,106,,856.4
107,VN30F1M,107,2020-02-07 03:00:00,856.8,857.7,853.0,857.2,26421.0,,Alpha,107,,737462.125,Value,107,899409999.9999994,Broker,107,899409964.9999994,899409999.9999994,Trades - Net Profit/Loss,107,,,DrawDown,107,13.254194982031878,16.249756470177488,BuySell,107,856.8,
108,VN30F1M,108,2020-02-07 04:00:00,857.1,857.4,854.0,854.1,10596.0,,Alpha,108,,737462.1666666666,Value,108,898762499.9999993,Broker,108,898762499.9999993,898762499.9999993,Trades - Net Profit/Loss,108,455000.00000023865,,DrawDown,108,13.31664470879625,16.249756470177488,BuySell,108,,857.1
109,VN30F1M,109,2020-02-07 06:00:00,854.0,859.3,850.7,857.5,39938.0,,Alpha,109,,737462.25,Value,109,873667499.9999993,Broker,109,873667429.9999993,873667499.9999993,Trades - Net Profit/Loss,109,,,DrawDown,109,15.736993578528532,16.249756470177488,BuySell,109,,854.0
110,VN30F1M,110,2020-02-07 07:00:00,857.3,859.0,855.3,857.0,19655.0,,Alpha,110,,737462.2916666666,Value,110,877167499.9999993,Broker,110,877167429.9999993,877167499.9999993,Trades - Net Profit/Loss,110,,,DrawDown,110,15.39942748791036,16.249756470177488,BuySell,110,,
111,VN30F1M,111,2020-02-10 02:00:00,850.1,851.4,845.6,847.8,31676.0,,Alpha,111,,737465.0833333334,Value,111,924221499.9999992,Broker,111,924221499.9999992,924221499.9999992,Trades - Net Profit/Loss,111,25458999.99999984,,DrawDown,111,10.86118896563969,16.249756470177488,BuySell,111,850.1,
112,VN30F1M,112,2020-02-10 03:00:00,847.8,850.4,845.9,848.0,22944.0,,Alpha,112,,737465.125,Value,112,924221499.9999992,Broker,112,924221499.9999992,924221499.9999992,Trades - Net Profit/Loss,112,,,DrawDown,112,10.86118896563969,16.249756470177488,BuySell,112,,
113,VN30F1M,113,2020-02-10 04:00:00,847.9,849.8,847.2,849.1,8755.0,,Alpha,113,,737465.1666666666,Value,113,924221499.9999992,Broker,113,924221499.9999992,924221499.9999992,Trades - Net Profit/Loss,113,,,DrawDown,113,10.86118896563969,16.249756470177488,BuySell,113,,
114,VN30F1M,114,2020-02-10 06:00:00,849.4,851.0,846.0,847.5,25075.0,,Alpha,114,,737465.25,Value,114,924221499.9999992,Broker,114,924221499.9999992,924221499.9999992,Trades - Net Profit/Loss,114,,,DrawDown,114,10.86118896563969,16.249756470177488,BuySell,114,,
115,VN30F1M,115,2020-02-10 07:00:00,847.5,849.5,845.6,846.1,17192.0,,Alpha,115,,737465.2916666666,Value,115,924221499.9999992,Broker,115,924221499.9999992,924221499.9999992,Trades - Net Profit/Loss,115,,,DrawDown,115,10.86118896563969,16.249756470177488,BuySell,115,,
116,VN30F1M,116,2020-02-11 02:00:00,849.0,851.5,847.8,850.8,20680.0,,Alpha,116,,737466.0833333334,Value,116,924221499.9999992,Broker,116,924221499.9999992,924221499.9999992,Trades - Net Profit/Loss,116,,,DrawDown,116,10.86118896563969,16.249756470177488,BuySell,116,,
117,VN30F1M,117,2020-02-11 03:00:00,850.9,854.9,850.5,854.2,20919.0,,Alpha,117,,737466.125,Value,117,946726499.9999996,Broker,117,946726429.9999996,946726499.9999996,Trades - Net Profit/Loss,117,,,DrawDown,117,8.690639002964808,16.249756470177488,BuySell,117,850.9,
118,VN30F1M,118,2020-02-11 04:00:00,854.3,855.6,853.6,854.4,9927.0,,Alpha,118,,737466.1666666666,Value,118,946831499.999999,Broker,118,946831499.999999,946831499.999999,Trades - Net Profit/Loss,118,22609999.99999984,,DrawDown,118,8.680512020246322,16.249756470177488,BuySell,118,,854.3
119,VN30F1M,119,2020-02-11 06:00:00,855.0,856.4,851.3,851.7,26561.0,,Alpha,119,,737466.25,Value,119,934983999.9999992,Broker,119,934983964.9999992,934983999.9999992,Trades - Net Profit/Loss,119,,,DrawDown,119,9.823173236988815,16.249756470177488,BuySell,119,855.0,
120,VN30F1M,120,2020-02-11 07:00:00,851.9,852.4,847.8,850.3,24359.0,,Alpha,120,,737466.2916666666,Value,120,940688999.999999,Broker,120,940688964.999999,940688999.999999,Trades - Net Profit/Loss,120,,-11445000.00000008,DrawDown,120,9.272940509281211,16.249756470177488,BuySell,120,,851.9
121,VN30F1M,121,2020-02-12 02:00:00,849.5,859.5,849.5,859.5,31956.0,,Alpha,121,,737467.0833333334,Value,121,908380499.9999989,Broker,121,908380464.9999989,908380499.9999989,Trades - Net Profit/Loss,121,,,DrawDown,121,12.389013091777553,16.249756470177488,BuySell,121,,
